Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
12, Santi Parva ,318,9,"48:2 Vipriya evidently means 'what is not agreeable.' There was evidently a dispute between Yajnavalkya and his maternal uncle Vaisampayana, the celebrated disciple of Vyasa. This dispute is particularly referred to in the next verse. Vaisampayana had been a recognised teacher of the Vedas and had collected a large number of disciples around him. When, therefore, the nephew Yajnavalkya, having obtaining the Vedas from Surya, began to teach them, he was naturally looked upon with a jealousy, which culminated (as referred to in the next verse) into an open dispute about the Dakshina to be appropriated in the Sacrifice of Janaka. The Burdwan translator incorrectly renders the word vipriya which he takes to mean as 'very agreeable.' In the Vishnu Purana it is mentioned that a dispute took place between Yajnavalkya and Paila. The tatter's preceptor, Vyasa, came, and taking his side, asked Yajnavalkya to return him the Vedas which he had obtained from him. Yajnavalkya vomited forth the Vedas. These were instantly devoured by two other Rishis in the form of Tittiri birds. These afterwards promulgated the Taittiriya Upanishads."
12, Santi Parva ,318,10,"48:3 This shows that I was then regarded as the equal of Vaisampayana himself in the matter of Vedic knowledge. Sumanta and Paila and Jaimini, with Vaisampayana, were the Rishis that assisted the great Vyasa in the task of arranging the Vedas."
12, Santi Parva ,318,11,"49:1 This is called the fourth science, the three others being the three Vedas, Axis culture, and the science of morality and chastisement."
12, Santi Parva ,318,12,"50:1 Prakriti is regarded as something in which Sattwa, Rajas, and Tamas reside in exactly equal proportion. All the principles of Mahat, etc. which flow from Prakriti, are characterised by these three attributes in diverse measure."
12, Santi Parva ,318,13,50:2 By Mitra is meant here the deity giving light and heat. By Varuna is meant the waters that compose the universe.
12, Santi Parva ,318,14,"50:3 Kah, the commentator explained, is anandah or felicity."
12, Santi Parva ,318,15,"51:1 The comparison lies in the folly of the two persons indicated. One churning ass's milk for butter is only a fool. Similarly, one failing to understand the nature of Prakriti and Purusha from the Vedas is only a fool."
12, Santi Parva ,318,16,"52:1 give a literal rendering of this verse for showing how difficult it is to understand the meaning. The commentator correctly explains the sense which is as follows: anyah or the other is the Soul as distinguished from its reflection upon Prakriti, that is the Soul in its real character as independent of Prakriti. What is said here is that when the Soul, in its real character beholds, or acts as a witness of everything (i.e., as exists in the states of wakefulness and dream), becomes conscious of both itself (the Twenty-fifth) and Prakriti (the Twenty-fourth) when, however, it ceases to behold or act as such witness (i.e., in the state of dreamless slumber of Yoga-samadhi), it succeeds in beholding the Supreme Soul or the Twenty-sixth. In simple language what is said here is that the Soul becomes conscious of both itself and Prakriti in the state of wakefulness and dream. In Samadhi alone, it beholds the Supreme Soul."
12, Santi Parva ,318,17,"52:2 What is said here is that the Twenty-sixth or the Supreme Soul always beholds the Twenty-fifth or the Jiva-soul. The latter, however, filled with vanity, regards that there is nothing higher than it. It can easily, in Yoga-samadhi, behold the Twenty-sixth. Though thus competent to behold the Supreme Soul, it fails ordinarily to behold it. The commentator sees in this verse a reputation of the doctrine of the Charvakas and the Saugatas who deny that there is a Twenty-sixth Tattwa or even a Twenty-fifth which they identify with the Twenty-fourth."
12, Santi Parva ,318,18,"53:1 Tatsthanat is explained by the commentator as Varasya avaradhisrhanat, i.e., in consequence of vara overlying the avara. The instance of the string and the snake is cited. At first the string is erroneously taken for the snake. When the error is dispelled, the string appears as the string. Thus the Supreme and the Jiva-soul come to be taken as one when true knowledge comes."
12, Santi Parva ,318,19,"53:2 The ordinary doctrine is that the Jiva-soul is indestructible, for it is both unborn and deathless, its so called births and deaths being only changes of the forms which Prakriti undergoes in course of her association with it, an association that continues as long as the Jiva-soul does not succeed in effecting its emancipation. In this verse the ordinary doctrine is abandoned. What is said here is that the Jiva-soul is not deathless, for when it becomes identified with the Supreme Soul, that alteration may be taken as its death."
